Crater,Lat,Lon,Mean Diameter,Max Diameter,Min Diameter,Mean Depth,Max Depth,Min Depth
crater_66,-69.0,211.0,22.961334725121485,25.430561143962105,19.953527450561523,1.3835232132540607,1.443083353228019,1.312803812212394
crater_67,-31.59,174.66,13.416668003658554,16.498393962366983,9.360965728759766,1.0875535990901142,1.3250302328232806,0.8500769653569478
crater_68,-6.96,195.4,18.87340816356382,23.02022109225125,14.161548614501953,0.9059386264748923,0.9422545444436423,0.8772215854592673
crater_69,9.65,149.1,20.12220600002314,21.9368838104857,16.714385986328125,2.0009952979624663,2.212690273417195,1.88215438474532
crater_70,-8.37,201.1,17.386210566776036,19.21448530880593,14.958023071289062,1.0676116532633653,1.0794117834716985,1.0605519201904485
crater_71,-12.89,221.27,16.232707762096354,18.479280997522757,13.269180297851562,1.383627649863134,1.4174743786265935,1.321793567336215
crater_72,52.43,100.93,18.717052483760146,20.953165779824342,15.418869018554688,1.3572330646058883,1.3970178139548466,1.2888635170798466
crater_73,23.18,141.89,15.977167611422919,16.83213432395235,15.203598022460938,1.1213280450174732,1.1436262221008064,1.1009931654601814
crater_74,17.15,137.76,11.309619702725804,15.024076298223132,8.874526977539062,0.6703483306613975,0.6736747466770225,0.6636954986301475
crater_75,19.01,224.05,22.99819702670943,25.887735220762703,19.046850204467773,1.248204553697235,1.3162562557586739,1.1602388833305781
crater_76,-35.88,231.29,16.175779446384666,18.515348499388626,12.12713623046875,0.9719322961056491,1.0415123742306491,0.9329308312618991
crater_77,3.4,314.61,15.448300667450974,17.8962113213322,12.534744262695312,0.1926422665382764,0.3666654624100829,0.08161333461799813
